label,text
1,"@HarryJA thanks, that's what I was hoping "
1,"@heycassadee instead of sugar, use splenda! "
1,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! "
0,@PITX08  I'm soooo bored. Where did everyone go?
0,im gonna miss that halo-halo man in my old school.  the ube on top.yum.
1,@DrShagwell i'm awake 
1,"@AlanBleiweiss Not still up, I'm on east coast. Went to bed early and got up real early  Too early lol"
1,@18percentgrey Those spammers serve one good purpose - you can follow more legitimate people. 
1,@Vampyress @Wookiesgirl I just voted for both of you. 
0,Super busy day today. The most pressing thing on my mind is my midterm which I have zero time to study for. Stressed 
1,"@mattdavey2 sure you can, drag yourself away. He is very clever. "
1,"@schaeferj89 baby everything you say say shoots me through the chest,  Awesome work! =D out for now, back later tho. "
1,"@bagussoo hahaha, oh yes yess ya kno! Well, I wish you very best for the papuan dance and your speech later at the senior farewell "
0,"@invisibletrees What, the diabetes? Yeah, it is  (And yes, you can say that if you want! lol)"
1,@SuFiSammy hi twinny twinny hope youre doing better today 
1,Just found 3 un-open Easter eggs  is it really bad that I have just eaten half of the first one 
1,@laughingyogini True! Is that a big discussion on Twitter right now? Just took me by surprise is all. 
0,Went looking by car...still not found 
1,I am also guest blogging today over at @THEflyGirl's blog www.flystylelife.com 
0,@stingerx of course you can!! you don't belong to the &quot;frat beach hair saloon&quot; what.. i'm gaining weights 
1,@TheRealJordin seems you're that sleepy already... 
0,1/2 inch left and I had to let the Sopranos go   I hope the Tony Soprano is as good!!
0,"Oh dear #1 son claiming to be ill! Think he's avoiding school due to another boy  Not like my boy at all, normally he adores school!"
0,"@jimmymarsh617 ok rub it in, just another one I missed "
1,@PattinsonRobT DONT LET THEM BOTHER YOU.YOU RE A MILLION TIMES BETTER THAN THIS STUPID PEOPLE.CARRY ON ROB 
1,@saragarth but like gloves for toes.nice and toastie in winter.mine just happen to be like a rainbow.lol 
1,@caseysevenfold yeah. but a fair few people in my class did really well. 
1,tired tired tired ! Freefest today 
1,My latest video just went live! Show it some love!  http://bit.ly/fKENv
1,"@therealTiffany I'm sorry Tiff! Feel better. Nice seeing you yesterday, didn't get to meet you this time, but you looked  gorgeous "
0,@BerlianAyudya work this late? sucky... 
0,Grrrr now I remember y it's best to go out early in Belfast  kellys it is not 
1,@Mother_Teresa  Good Morning 
0,Anybody else watching This Morning ? 
1,@stevedragoo Thank you &amp; glad you enjoyed! 
0,"I'll never forget someone saying to me &quot;you're the ferrari people want, but can't have. they'll look at you but they won't have you.&quot; "
1,Bed Time!  night everyone!!
0,@chinathedoll idk yet 
1,@helozanchet hi! i'm so sorry i can't understand your language. Portuguese isn't it? 
0,"Walking to school, hayfever very bad  too hot too xD"
0,@SashaCTLC BAN  @ you tryna put your daddy in a home.  They don't take good care of the elderly 
0,Just watched ellens 1000 show!!!! It was awesome... But they didn't show any JB clips. 
1,"@golux13 Heh.. yeah... to give you some context, he dropped the soap in the shower "
1,@Writermind I hope so  @Sietewilliams Thank you hun! Muahs @Sircoxsmith It's been really hard though! @TerrenceMyles Yes I am better now!
1,@NiaBassett do share 
1,@shaundiviney http://twitpic.com/4ebex - hahahaa LOL! xo lovin it 
0,@xoxmillyxox aww unlucky  i'll prob just say something really embaressing &amp; make a total fool of myself xD x
0,@MyInnerVixen HUM...I kinda know the feeling!  
0,@TheYoungDiva  u shuld take some rest @ home .. u r not fully recovered yet
1,@ChaseNCashe your #iremember bout the stupid Lakers made my day  just thought I'd let you kno that's why I'm followin you!
0,"@varshamohan She is my classmate and good friend. And yeah, the ugly git in the profile pic is me  "
0,kfc really need to bring back the all stars box 
1,@tuxybuzz thank u very much 
1,@LaChatNoir Have a sweet day. Congrats on the anniversary. 
1,@linrose   I love BS&amp;T.. i'm excited cuz my Dad's playing a show in Aug. He's a sax player and I haven't seen him play in 14 years..
0,@ChrisNick wahahahahaha!! sayang naman si adam... may looks pa naman...  but thats hilarious!
1,@DaveTaylor 475.  Since you asked.  
1,"Good morning Tweeps! Bloody hell it's actually sunny today, Although day ahead is looking a tad Dunkirk. Sun definitely making up for it "
0,"Why do I wake up thinkingit should be a go a good day, and then my THREE BIG POSTERS fell "
0,@DENsQuared laaaaame  what's the point of being 24hrs then?!
0,H8 when mom talks to me like that 
1,good morning! buenos dias! - other busy morning on the office 
1,@wahliaodotcom @belindaang ok everyone's cool. cool  so set then. 
0,@ashley_eastwest This 1 gal on the chat after they announced Thomas left..she was like good..I didn't like him anyway   WTH!!
1,@mommabat  you are a  very pretty lady 
0,@RaraACTIVE no  why why why?
0,"Sooo sleepy, want Adam to get here to cuddle her! Last night together for what will seem a loooong time "
1,@cazp09 lol yeah i think you are  i managed to resist the urge until now aha xx
0,The reason that I'm ill. Guanabana &amp; Fruit Nuggets. More the Guanabana though.  http://tinyurl.com/qg2fxf
1,@tlr_superstar Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,Thinking a USA road trip is probably going to be on the cards for 2010! Will have to meet all our new Twitter friends along the way 
1,@acroplex rofl - yes 
1,@missmadison bahaha. that really sucks... 
1,@Ash10_PC 
0,@saaaaaarah15 same  im going into school abut 8.30 tuesday so i can revise without internet and tv distractions haha
1,"@rachelgab wow. i have 2. for the longest time, i only had one. but I hate to shop. i may not actually be a girl. hahaha.  "
1,"@itsjenjen Well, now they'll only come if I off someone. "
0,my big dog is so mean to my little one. he full on bit her when she had some bread and he didnt 
0,I want to see Rafa. 
1,"@Johnboyy ok, later  first I have to get the courage up to put it on and go to the beach. Lil sis is showing me her new clothes now "
1,@onceatweeter Night.  Sweet dreams. 
1,@woophollie  yeah ik my friend has the time table too  on it it said soundchecks at 4? :O
1,ending my show with Disturbed: Just Stop! holla at y'all sunday night! 
0,Im mad cause im still awake. Ha eating chip and dip lol  well aim me twits. SN itzkeylovebaby
1,@softtouchme oh no sorry babe.... we found someone that wasn't married within the past 48 hours.....  Maybe next time... 
1,ok....off to shower &amp; get ready. be back after I've had my coffee (1st cup in 4 days!!!) 
1,@brumplum I already had three open..  and I will not lower myself to taking my shirt off in the middle of covent garden.only trash do that
1,@libertygirl3 All your cells are working up a sweat? 
1,"@Agent_M Aww, thanks!  I &lt;3 my Angel"
0,4 : 13 and i'm in my boring maximum time!! huuugghh!! 
1,"Relaxing, browsing the forums, listening to my DYSMC singles that arrived in the mail today. "
1,@ikki_oo how has your weekend been? 
1,CHELSEA IS A TRENDING TOPIC!!  my day is made.
0,@vindee I know   Almost five years of images need to be fixed...
0,blatantly has no bluetooth or infrared on her laptop... Boo 
0,wrist pain  do those magnetic bracelets work for that?
0,Ugh. It feels like someone ran a very large truck into my stomach. fml. 
0,"@paulholmes82 Completely agree, Paul, it's voter apathy that lets extremists in "
1,@jlpsu *hehe*. I figured.  So were u able to get Hubs to let u go see Sam. I got tix for Birmingham show. 
1,"@scooby867 oh I found those straight away, I went looking for all the nifty settings  might even be tempted by the pro version lol"
1,@Jayme1988 do you only swear once a month?? i have Twitterettes Syndrome! lmao i swear loads more on ere than in real life...  Lol
0,@wowgrrl just tired and irritable and knowing I won't get home for 12 hours 
1,@thebrandicyrus i feel sorry for you. here in gemany its 11 am and i just got up  hope you can sleep now.
1,@Woodstrawberry muffins 
0,@jordskkk who are the crew? please dont be me...  i dont think it is but i could be wrong i have been a number of times...
1,"@ImajicArt Not a problem per se, people like what's on it not the base "
1,@bendeignan How's the new album going? Can't wait!  x
1,@phate13 Morning 
0,is there a stickam going on that isn't private? i'm bored. 
0,@greyseer Wow a lot of people are getting sick. 
0,@x__rachh92 eh  did you have a good time at college? why were you there?
1,@DonnieWahlberg I'm not gonna be wearing any B-Club gear BUT I will be wearin a shirt I made 4 u 2 read  hehe 
0,@sudhamshu yes man.. and i ended up watching it.. too 
0,Fk am still peeling from my legs hardcore.. N just started on my arms  n I was going to wear a lil dress 2morrow :'(fml
1,@MARYjuanaLIN lol...u have so issues hun. 
1,"@DMMary i'm listening to music. yeah it is. i got a relpy from @theOlsens, @MrDuhamel and @TheKellanLutz "
1,@ClandestineChic I didn't know about it until last month. Now I'm like a #trueblood fanatic. 
1,@DaveBenjamin You're a good egg. 
1,http://ping.fm/p/OjgnX - Sexy Bear in the hizzouse. 
0,@deadlyhouses  But paste tastes like death!
0,@autismvox sorry it wasn't the answer you were looking for. 
1,@Barbiechick3004 That looks like a Manta on steroids lol  XX
0,"@mileycyrus you saved my life. you taught me life lessons. yet i've still never met you/gotten a reply  i love you, miley, my hero. â®â¥"
1,"You make my day brighter, lighter and more fun!  @daniellegrossi @edo_au @greyeyesgabriel @grentone @Cheanu @ginamcnew @Bonniestwit"
1,"@Valv30 If I do make it out, maybe the 4th. "
1,@sarahlchu then i asked him about you and he said he definitely remembers you 
0,it's so cold  i'm gonna stay in bed ALL day
0,@roll_a_fatty - hmm thats no good  .... well you will get there soon
0,@bobbythomas1  Bye!  Until......hopefully sooner than later!!  
1,@WerewolfSeth Good morning 
0,@Rocker384 aww... that sucks. 
1,"@MrsMW yeh course can understand that. but being single doesnt always mean heartbreak,can be a relief! LOL. plus, ppl shld focus on the + "
0,"Just a heads up. Site's being wonky, so will like probably post late today. Flippin technical issues. "
1,"Why every chic claim she the baddest bitch? One, I'm a good girl... &amp; two, I'M NO BITCH! Thanks "
1,@JoJoWright just saw the vid of u and joe j doin soulja boy dance. lol u know u are pretty hot just like the jobros. 
1,"@jessicaranda iyaaa ka, I'd luv to  haha wahh thnx kakk, n so do yours "
1,@greggscott hmm techy-cyber romance! 
1,@sexyliah lol oh ok--you know I'm gonna be sitting at the airport b4 you so have my sausage egg and cheese mcgriddle ready THANKS 
0,"@DelicatelyReal i'll DM u, plz dun be mad at me, u got nuthin to do with it tara "
0,@brykins Splendid! I was told I looked like a Moomin as a child.  Bit harsh I thought.
1,going to get my sister from work  text me bitches
0,@theheatmakerz no love for the maguire anymore 
1,"Finally, good footwork, got to the pitch, ball went nicely off the bat - and GG gets caught "
1,@feblub now I can see your true thoughts 
0,wants to go out. and eat a lot of foods. atleast that would make me happy.  http://plurk.com/p/p4pvt
0,@_We_ArE_bRoKeN_ Can't. Steve is here. 
1,@Honey01 night sweetheart 
1,@LilPecan some of my best friends are conservative 
0,"Leverluti0n: yay.  More rain, less work  http://tinyurl.com/mcvhtr"
1,I just realized it sunny out 
1,@Roxxie_01 why don't you like Twitter? It's fun! 
1,"@cmgoodwin why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
0,Has to pack soon to.. Back to uni &amp; the crappy worl of Revision! 
0,This food is taking toooooo loooooong 
1,@sabihkhan It is fun to play after 4pm in humid conditions. Try once 
1,@simplyshimona wow nice!  so soothing
1,@nikachuks welcome to twitter  hahah.
1,"@minifig Ah, you see, that doesn't bother me. I'm not into 'conversations' on the web that much. eg:I don't have comments on my blog. "
0,my neck is fucking killing.... need proper pillows 
1,@bettykitten Ohhh im happy to waste it.... I like the rain and people waste rainy days so this is my own rebellion 
1,"@BellaBKNY took a long nap earlier, now I'm wide awake so it's movie time. "
0,Is late for work 
1,Help @QueenieCyrus get 130 followers or more by today 
1,"@Jaynecollinsmac jayne thank you for getting my question answered , made my day  what did You roch an frank think of the question?  xx"
1,"@davidschneider  I'm now scratching head trying to remember which ad said &quot;Too orange-y for crows,it's just for me and my dog&quot;.Damn you!!"
0,@Shiyiya I don't like to think so no 
1,@sandeepparikh Thought those were funny 
1,"Checking random profiles..not a uniform change By freaky I mean: Mine now says ÃT: 30.191775,-95.90402 Please don't stalk me. Thank you "
1,@fortyoneacres Im good. You know me. Coffee and breakfast time...  You?
1,"@devikamathur blocked in office.. wil go home, check it.. and get back with views.. "
0,@Bass_ You never say that to me!!!!!!! 
1,@SonalMehta I think you should sleep on time ! 
1,@mysugarisraw petition?... 
0,@purplejp Sorry you've not been great  hope I can help cheer you up *shrug*. British GP this weekend! JB to win? My money's on Rubens tbh
1,Love the rain! Heading to Gold Coast with @edwinakane soon - but making bacon and eggs first  Check our her blog http://tinyurl.com/qlv653
0,wishes @kayla_khaos and her boyfriend were here! 
1,@bethmcgrath Omw you lucky thing 
0,@ummm_Stacy  its ok weve all been horrible losers we have no role models  #LOFNOTC
0,Wtf all time low on mtv  After is she really :O  Boys boys boys why oh why 
1,@Jennisastar love you!! thanks babe 
0,@SneakerMike WHAT where u goin without me...im hurtn 
1,@MisterMedicine lol i â¥ you too 
1,"@GeminiTwisted yes, TY!!!  "
1,@Mikey_894 Just go onto like Joyces estate agents webby !! 
0,@BlowhornOz I'm sorry   hope you can sleep soon
1,"@clearskies yeah I know where your coming from, but I think u would play a third team in any other than a cup final. "
0,@chante4dannyxxx I got some science revision  Then I'm going to a bbq later. The weather better stay nice! x
1,@souljaboytellem have fun tell snoop i said wat up. Love ya!!! 
1,"@chris_dangerous oh hell yes! see you there  it's gonna be RAAADD, fersure."
1,@supermodel_09 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,says hi to www.plurk.com/jackielee (Ate Jack)  http://plurk.com/p/z2fe8
1,@jimkirk1943 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,"@kiki_anderson Yes, it is sad. "
1, wearing my @JunkFoodTees to the party today  i luv it sooooo much im wearing it!  excited!!! (via @rach210) - Which Tee?  
1,@jannykanellis Me too.  Seen it twice already.  
0,Drogba equalizes for Chelsea 
1,"@veehudgensx i'm great, thanks!  did you have a good time at the MTV awards?"
0,has now got the taste of a tangle twister or loop the loop in my mouth. Not sure which it is but I have neither so it's useless 
1,@ChrisGN god no.. i love marmite.. but prefer peanut butter.. which i had for dinner 
1,@civlee you are so consistently loyal! Thank you so much for your care! 
0,@muSicFienDkiCks @GeezusHaberdash  sorry 2 jump in but being BI 2 me is double dipping   Greedy asses LOL
0,@mattydee yeah. At first it was only 100MB/month. Then I ran outta that. So got put up to 500. Now that's not enough 
1,sending internship inquiries to selected #Microsoft partner organizations C# &amp; #SQL Server Ã¼ber alles ... 
1,@abcdefglynis Really really happy to have known you. 
0,Think I might had done an oopsie on the way home today - Spotted a Police car hidden behind a bridge and trees when I was overtaking 
1,"@joegreenz Nah, I'm not analysing it, just remember on the drive home thinking, &quot;whaaaa?&quot;. "
0,missin my diddy 
1,@hipmamacita You're young and strong. You can take it. 
1,@marginatasnaily I have this nickname that students gave me which is humbling and cheeky at same time. *Tortured Genius* IT is my subject 
0,@gypsyroadhog I did like the beginning of Halloween remake but end was shameful  Poseidon was another turkey....  no SHELLY WINTERS (
0,"@mcflychloe94 hahah I KNOW. Work experience is a total bore, three days to go.. ow "
0,@sshawnn not really...   boooo
1,@silkehartung I play randon on iPod and skip when required. At home usually pick and choose or stream my fave NZ radio via interwebs 
1,@dougiemcfly I wish you guys would come here to the Philippines! A lot of people will definitely watch! Hope you'll think about it! 
1,"@privatedoc @jason_2008 got the small one. Have got a wide one at home I could swap out, but love the space saved, will c how I get on "
1,@RICHARDnick oooooo heck no Richard ...once yU go black yU never go back 
1,Glad to have #followfriday in the rearview...was a busy but fun day 
0,@tabithajames nope.    no worries.
1,@thexartiste ok i thought i was the only one...i dont really like conan...craig is better...i love jimmy just because i love jimmy 
1,@Donni3Boy im going 2 my great aunts surprise 80th birthday party!!!!!!!! 
1,@ronragsag oh cool - you guys should meet up   I love that video he did on WTR - have you watched that?
1,Night @tutus18 m'dear fun sassy new interfriend 
1,whoever becomes my 100th follower will be tweeted about 
0,@ChanelZampogna i saw a 16 year old couple having sex at westlakes cinema  SEX = GOOD 16 YEAR OLDS = BAD lol
0,@debbieseraphina Tonite I can't. My grandma fell n it's pretty bad shape. Gotta go c her today.  sorry missy. Next time hor.
1,@chi_gurl Doing good 
1,finally my internet works! yippee!!! 
0,@MelissaMAGICx3 aww I want the new sidekick but I have no idea when it comes out here  plus that network doesn't wrk @ my holiday house
1,Remember Friday Specials ~ 50% off of any intuitive session booked on Friday ~ Twitter Friends only  http://bit.ly/aGk2B
1,@Lisa107b Thank you so much for listening. Please feel free to leave me a review on iTunes and tell a friend about Morevi. 
1,FOLLOW @rocishot SHE'S THE BEST!....luv her 
1,@Eille @sethu_j i'll pay money towards it girls 
1,@Dancer4Life13 hi laura nice to meet you. 
1,@GeekWearsPrada waving back to me friend!  
0,shuuut up  stupid.
0,@syazanaa I had the same camera but it got stolen when I was moving out from Cyberia  Are the new batteries you bought rechargeable?
1,"@BillyScallywag God love him! That's your good deed for the day then, eh?! "
1,@KyleeLane It really is ! These guys are great... lots of variety.. funny dj's 
0,@Kelliekk Can't. Stand. Her. Like her a little more than Ruby because she's not around as much. Only TWO more episodes 
0,"@DVBL exactly ... hmmmm this is what happens when they try and complicate it, like facebook "
1,@vesula Nighty Night! Just watching the end of Dexter then I'm off 
0,07:35am here. Waiting for @garyphayes to make coffee *hint hint* Oh wait... only one of us can log onto 'net at a time. 
0,i seriously hate my job.  so unhappy: i seriously hate my job.  so unhappy http://tinyurl.com/pfosp3
1,my fave @ladygaga song was lovegame. now it's PAPARAZZI!!!!!! i now totally love it! 
0,"misses her phone.  it fell out of my pocket a while ago. and now, it's with my dad. i have to wait for him to arrive which is after ..."
1,@xxkristinexxx: what concert!? &amp; night. &lt;3 
1,"@nycjrn99 Yes. I have plenty of music, though, if you want to use. "
1,Rite it's 1.45am I'm off to bed. Night everyone  ly xxxx
1,@KerryInHolland America? But it full of Americans!  What sort of job are you lookingat?
1,"@fiona_dog @pepper_dog Awww, you pups have a good daddy. "
0,Recovering from a hangover  Went to a comedy club in San Diego last nite and had too much champagne..
0,"Another Jack's show, another time of not getting to meet Andrew. I will never get to.  He hates me."
1,@splinter81 @ebonistephae &lt;&lt;~~ FLY ERRRYNIGHT! SEXY AS HELL TOO...  
1,"a friend of my brother is still wet from the rain, because I haven't heard that he ring to my door . lol i'm so sorry sweetie  ;**"
1,@Blazedd Anytime 
0,Even my MacBook Pro gets exhausted! Nice to know I'm the only one having no license to sleep! Sigh. 
0,@Aleey It sucks then 
0,"@AlmostEmily haha yep, cept im tempted to touch it up properly. we need to hang soon emily "
1,@tommcfly So what does it mean then? lol. its really cool!  x
0,Daisy is dead  http://apps.facebook.com/dogbook/profile/view/1296342
0,Why can't I sleep  I guess I should be used to it by now... it sucks!
0,So not looking forward to this &quot;life&quot; talk tonight!! 
1,@Noufah i have tickets worth about 70 KD - about 880 Derham - for ta'3yeem my car's window 
1,@cutebug NIGHT! 
1,Jose Gonzalez â Heartbeats --- RB@tubilino ---&gt; Muchos gracias. This song has a special meaning to me  â« http://blip.fm/~7qi11
0,@belletrist9  noooo! not you getting sick too. too many people in the past 1.5 months.
0,DOH. I have no self-control. Just downed 2 oreos.  Only way to stop is sleep. Good night. Lord bless ya.
0,@purple those things never are! Women ;-) time you start work now 
1,@hollyefronjonas OMG THAT SONG IS SO GOOD!!!! only the first 30 seconds but its still totes awesome!! 
1,good morning 
0,I hate my sk08  it causes me nothing but trouble
1,@LeadToday : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! 
1,This is a status update to twitter from ICE  Timestamp: Mon Jun 15 12:09:44 CEST 2009
1,http://bit.ly/hOX1e my poem &quot;Luxuria&quot; check it out 
1,"MmmMmMmm hash, eggs, and sausage. i love my mommy's cooking. "
1,says yep. agree.  http://plurk.com/p/wy2m1
1,"ahhhh Fly With Me was cute. the stage looks INSANE  love it! and nick looked adorable, so did kevin."
1,@Phee78 aww thats adorable 
0,Ouch...Detroit up 5-0 with 1:30 in the third. Looks like it's going to be a 3-2 series lead for the Wings. 
1,2 new blog posts: www.stylefashionvintagebaby.blogspot.com 
1,"@SouthernBets well, we always knew you were worth a Billion Bucks. "
1,@katrinamcarter Your quick! 
1,Hey hey I'm back 
0,Pressly Anne Hamm misses her mommy while she is in Texas  http://apps.facebook.com/dogbook/profile/view/6480360
1,aaron johnson is so hot. + i think my obsession with ultraviolet by the stiff dylans is making a comeback 
0,"@psibreaker Hang in there, duderino!! Sucks, but I'm sure you'll be alright. Yeah, no sunshine for me today either... "
0,@GeorgioBaker What's wrong with it? 
0,"@Taddy69 Flippin weather - was hoping to go out with my camera, but it's raining "
1,@MelChavez How goes the tweeting? Haha! 
0,@dawnmcwilliams  they go to you and @Nayvan  why cant they come to me? I mean afterall im the special one too  lol
1,"@andyclemmensen lols, how was ATL  and your drunkeness"
1,@AiyerChitra @rohitsabu I love cold cold heart... 
1,@PRsarahevans Thanks for tweeting! @zappos should be posting details later today  Have fun!
0,@derivativeofu that sucks  *hug*
1,"@BexieLady uh no  I was definitely not raised in a rugby loving home either, not part of my culture at all really lol"
1,@EllieMatthewson why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com 
0,Cinnamon peed on my bed. 
1,"@maialideth, I would like you to make the acquaintance of my friend @Frogger11758 -he likes to help other aspies too. "
1,@no_fixed_office  any chance a seth godin or tom peters reader ?
1,"Oh, I got it...@baxiabhishek Never mind..Ignore that last tweet.. "
1,@BrianMcnugget i think we'll all agree on loving mrs mcnugget! 
0,"@witenike no balloons, flowers or puppies but it was still an excellent day! Too bad you can't get italian beef in the DC area "
1,.@boostah @redragon You reckon we'd get discounts if we bought three? 
1,@juneAmbrose haaaaaa!  I love It!  I think I am gonna watch that movie today!! 
0,@HigeFive Sadly it's pushed back the iPod Touch for a bit  - Maybe next month?
1,"Finally finished the kolaches (Lynn, a few coming your way) and now off to hit the hay.  Nite Twitter Bugs.  "
0,@Hello_Lilly I'm bored too...  did you watch the Obama video? ^^
0,"@sabriebrie  I'm sorry. This is awkward anyways, Estee isn't here yet!"
0,"back from helping Mom and Dad pack for their trip to move tomorrow.  as old as i am, i don't want my mommy to leave me &lt;sigh?"
1,ooh wait they also have 16gb  yay
1,http://bit.ly/mlEiv Now cong wants the president to use the yardstick of stability  can anyone please tell what it is?#indiavotes09
1,@Miss_Kookie I'm about to follow them right now!! I love it when you and your man can both be in the kitchen cooking! That's what's up!! 
0,at cornet! she is going absolutely nuts and it is super cold 
1,@txponygirl thank you sweety 
1,@brandon_morton thank you 
1,Yay for free internet everywhere! 
0,@LindaGranillo aww send me the link i wanna see what the house looks like 
0,(@Tarahble011) I need a hug.  
1,@LMW1305 will add to the list 
0,@lauraEchilds u really dont right now! i am as sick as a newt in a freezer! its aweful  x
0,"Spain lost yesterday  i HATE seeing Torres upset, it makes me sad =["
1,"@vampirefreak101 I'm going back and forth with the book I'm trying to finish and the fanfic I'm writing. And yes, they're all cute! "
0,Well bye. I'll be living in hell for a little bit. 
0,@mileycyrus omg :o why aren't u longer following @ddlovato? i didn't found her with ur following people 
0,I'm slightly bored. I don't want the Jonas Brothers to leave Europe again  please stay!! #jonasparanoid
1,@dangillmor Will a recorded match do? I am happy to explain it to you if you let me know when you are here next 
0,Just kill me now  back into the old routine LOL
1,@JoeJonasfanpage thanks 
0,"@SweetBullshit oh noes, you were sposed to say topshop or something "
1,JudgementDayTonight! // JOHN CENA WILL BEAT THE STUPID BIG SHOW! 
1,@itzRiCkO Good night! 
1,"@LostMarilyn Aw, sorry you haven't been sleeping well either. Awesome--looking forward to your questions! "
0,i found a bruise on my arm ugh 
0,@khani I am planning on naming the new one that. Hahaha. But I dunno when I can get a new one. 
1,@alexandrastack i hav we all know in mine  .........................................
0,"@jjszc RE:my dogs. I think they're beautiful but then I'm biased, just wish Zebedee was better behaved (the red one)  "
0,@lomolibertine cuz when i switched I remained on the iphone tarrif  cool stuff like mms and internet and voicemail wouldnt work.
1,@rhettroberts @JamesMW78 lol! I'll be happy if u rent this http://twitpic.com/6e7a9  and I'm driving. 
0,@kevin_hoare Aww well thats lovely then  Wish I had my old house in Emsworth back 
1,@iLoveNickJ4LIFE hehehehehe I would be so proud of them if they did outsell every artist.. 
0,"I used to take about 10min to get home from the airport. Now I take about 10x, like 10x10=100min. Like 100/10=10x you know. "
0,ughh. no jobs to apply to! 
1,@J2thaESSICA yeah.. Geeesh! Just I could tk my brain out n put it on the night stand but I cnt so I just keep thinking lol 
0,"@renee1112 Ok..OK.....dont have to rub it in  I thought you meant...er..resi 4 anyway (phew, got out of that one)"
1,http://twitpic.com/6ff11 - @vagelisv How's that? 
1,"@tommcfly if you had to chose one word out of.. awesome, epic or kicks bum what would you chose??  Xx"
1,@escobar510 thanks for the shout out!! much appreciated 
0,watching emergency room now. can't believe it's the last season. 
1,You belong with me - Taylor Swift 
1,@michaelmeloni Yes! Join us! All we require is a cupcake donation... 
1,@Gelissa if you like 2 laugh..have a good time..follow me..its just that simple 
1,@giannasmiley heey!! you're hereee!!! i've miss u!! 
1,"@ChantellePaige Yes, but can it be played on Blip.fm? Or, Twt.fm? Or Imeem.com? "
0,@monsieurnguyen IE6 rendering engine needs to be legally outlawed for the good of the web 
0,@bbgeekchic  my arm hurts. @mustloveanimals hit me 4 times in the arm for no reason!
0,"@c2s are you watching SYTYCD? this girl? it's PAINFULLY obvious that she's lipsynching  i mean, @ this point don't even pretend &gt;.&lt; blah"
0,Must go to sleeeep!! 6 am comes Wayy to early   #goodnight
1,"@rebelraising Yeah, that lying in bed thing's a bugger for blocking creativity  Worse if you're pinned down by a pet cat, apparently..."
1,@douggreen Don't think I'd spend that much energy on it ;) Macs will be under consideration come the time to replace this notebook 
1,@Amanda_Holden when are you back in the uk? 
1,Oh look at that. Im up to 202 updates. Im a freakin beast. 
1,@SwayingSmoke Thanks James 
1,"@thekeithchegwin Good morning, another happy man on board, hi "
1,hi again - how is everyone (or should it be how are everyone?) 
0,"If you were missing cranky baby, she's back! she eventually nodded off at 3am Godamnit! Poor @rickharwood still has to work "
1,happy 5th birthday We The Kings!! 
0,@ZucchiniBikini Yeah. Poo. 
0,@astrid35  hungry!
0,Welcome to the pity party... 
1,"@whitsundays hmmm... 3 orphans and an eccentric explorer... Well, I've certainly watched worse things! Will check it out "
1,@JoeyMcIntyre Its my birthday too!!! 
0,@MollyMazy u never hit me back... 
1,@teemoo215 please only 2 out of all of my ex's have been  (the last two)
1,"21 days for my birthday, 92 days for @ddlovato concert, and 100 days for JB concert "
1,"OK, Navy LEvy at IGT Cloud Summit is almost done... now it's my turn! #TelAviv #aws #igt #CoolGuyNamedSimone "
0,"@bobbythomas1 I know, I know... The small fish is not the majority "
1,@mexiabill I love it as well! 
0,@LuluGodiva I am so close to you right now and yet not close enough.  &lt;3
0,"i'm sooo hungry, why arent i still in tunisia, with all inclusive foood! chips, pancakes, lasange! "
0,really bored...  and its only 9:17.. I need to do something today.
0,@AnnaStarship i know!  thats why i wanna see you a lot before i leave. and amethyst
0, the absolute worst @jaeshaunese smthn abt an ex...
0,@Twyst don't scrub your eye.Go to the doctor if you have to. 
0,"Oh, I do hope I've not got a brain tumour or something "
1,@ShawneyJ Have a fun shoot with Steve-O! 
0,"@jodabone its ok, but um... I sat in it, and I think I made your imprint bigger  sowwie!!! its just too comfy"
0,im happy but im also sad coz everyone else is 
0,i cant sleep 
1,"@BrainstormPrick did I really?! ha, ok ok next batch we fry up, I got yall. scouts honor "
1,live now  http://www.blogtv.com/people/psush_girl
1,@BillHarper Helloooo! Kids are a real challenge eh? I got 3 aged under 8 so I hear ya! he he Have a great weekend 
0,"@gnat unfortunately, I haven't got the foggiest. Sorry   @slyall made a suggestion?"
1,#follow friday @vino_ delectable follow this amazing guy! Love ya Vince 
1,@lucysavagex wel if both of us win then its okay 
1,@TraceyHewins Good! lol you haven't been timed out yet?! 
1,@samhallam on my second listen to Ki &amp; loving it- so much stuff to take in 
1,"you know... teenagers scare the living shit out of me, they can't care less as long as so what i bleed... yeah! "
1,@caldjr Morning. Was just wondering where you were. Are you all back to normal? 100% fit and healthy? 
1,"@hiddenboston I hit 1000 today too, can't believe it but am thrilled. "
1,"@FantasticFish awesome, 2.1 is good, well done.  now is the time to have fun"
1,@PhotosbyLee Sounds good 
