label,text
1,http - my brother made out of play-doh 
1,user thank you. hope you have a great week ahead. safe travels. 
1,user haha you got me  xx
0,user i found it all helpless in my yard.  i have to make sure it stays warm through the night so i can take it to the wildlife
0,user hahahah!!! but it is the only gift az has!!!!!  
1,user yeah. nice. glad to hear it. same here. don't neglect press ups and pull ups! two of the most simple and best exercises 
1,love sleeping in sundays. woke up near 10am and have spent the last hour drinking coffee and reading news.  perfectly lazy.
1,good morning twitterland! 
1,now watching rogue assassin cause user and user tell me it's awesome  so far so good!
0,"user it's a japanese social site, and yeah, you have to login to see any of the profiles. "
0,ok so i've heard that user clowns his guest after they leave  hope i don't become his next victim - smh
1,"user: i'm playing animal crossing instead, trying to make money to buy furniture  .. oh and i have oranges! i'll send you some!!"
1,user which tweet made you roflmao? 
0,user sry...   didn't understand what you're asking.
1,for user http i love you  a stone's throw away from being a year old!
1,"user time to play some games on the xbox, that always works for me "
0,user  clean me!
1,user whats poppin cassadinkle? i'd talk to you on msn but that would involve moving the mouse 
1,heading to work! have a beautiful friday! 
1,i used to smoke. i used to drink. i used to dance the hoochie coo. 
0,sms in threaded view with my lg ks360 sucks big time 
1,user enjoy yourself beautiful 
1,"user oh we are def taking all the rain, and i am glad i can be of help hehe "
1,user i'll make sure you get 'special' treatment  lt;calls securitygt;
1,user aww!! tell your mom hi! 
1,user hello matthew 
0,i wish i was outside radio one now 
1,user g'night! 
1,my heart is like a ticking bomb. it can explode anytime 
0,user work in general  depressing today :
0,"user  i hope you follow me as i told you on my last msg only one person is following me,nobody wants to follow me "
0,user haha. everyone makes fun of me for my tiny jeans.  its not good when you wear 00 short super skinny jeans. lol
0,"user vraiement, mais je ne lire pas des livre  eh, i think that meant quot;yup, but i never read the bookquot;"
1,user a mid tempo....somethin fresh! 
1,user you can rush up to the stage at any point to take a pic. it is allowed  have fun and i want details.
0,user are you guys still having the bbq monday? i think i'm working till 315 
1,haha betty white's character on golden girls is hilarious. 
0,user i'll try but silly silly tweetdeck being mean to me again 
1,"user lol your winning an apple voucher, not a phone, so i can spend it on other nice looking stuff instead "
1,user feb not fen 
0,user i want the nightmares to stop  and i dont want my friend to move away 
1,".user that's awesome!! i don't know who they are, but i'm sure it was cool!! "
1,user oh yum. i had pancakes with melted choco spread ha  x
1,escape from new york theme. john carpenter at his best   http
0,"another night sitting at home, todays side effects: dehydration, exhaustion, dizzy spells, head ache "
1,"user harvey, did you just see my twitpic of my mom and i on our macs? she's 71.  here's the link: http"
1,user i might go there and dance  well try to dance get lessons lol  x
0,user thanks pat. ive tried ripping it with my realplayer but its not working. 
1,"quot;if there r any ghosts in here, they're goingg down.quot; hahaha! charm schoolluv. "
0,easily hungered  gosh my stomach's producing a tad too mcuh hydrochloric acid
1,"tweetdeck's up and running! screw you, twitter website! haha but yes. i think i'm going to bed soon anyway! doughnuts tomorrow. "
1,user pic of you amp; joey in chitown  joey moved kinda when i was takin it ...enjoy! http
1,user i drink like beryl reid! 
1,aha ha ha ha ha ha ha ha ha i am tiumphant and prettier than that girl aha oh how my weird feeligns seem silly now 
1,at the movies. 
0,user but why?  clings to pretty kirkmccoy
0,sigh plans for tonight just got complicated. makes me feel stressed and weird. 
0,headache is killing me 
1,user and you do need spn4 in your brain before that herosspn video.  ....not that i think about it.
1,have a great day!  its uamp;me 4eva
1,making videos for facebook with the besties. want one? call us 
0,user  i think its like 1million degrees here lt;3
1,had a nice time at the movies with monty 
1,user pahaha were sitting in the cinema waiting to watch 17 again 
1,user aw. put on a happy facee 
0,ugh my tummy is starting to hurt 
0,sunburnt through the sunroof. not cool 
1,user http - fantastic! i love it. pimms o'clock?? 
1,user thank you 
0,user idk : some random person was harrassing me and said im a slut 
1,user think you should catch up on your sleep befor you go back to uni haha  goodnightlt;3
1,user...  i read it..  i'm excited.. 
1,"user my other half user just said quot;what! season 2, we've just started here with 1st seasonquot; lol "
0,"user glad you had a good day. i didn't, load of crap  how was the chinkeese?"
1,user lol...thanks! my girl got me!! 
1,"user well it was good for me because i got to sleep  now back to pavillion. and wheathers good, rained last night "
0,user i like the idea idk if we can take the 17th off tho 
0,"user i bet it is, spesh since you have to work aswell! "
0,"it's monday, it's cold, it's raining. why do i have to be up? "
1,user sober but a bit of alcohol in my room.. how are you? 
1,user sleep well amp; dream of a concert in germany ;p have much fun in rio!  when will you announce the new tour dates? please tell ?
0,user hahahahah the last bit made my day lol ive had a shitty day  x
1,user i knew you wouldn't leave me! 
0,pens lost and moose lost both shutouts :' note i don't like today 
0,user user user  got a water leak 
1,"user you know, my friend is teasing me that i like rico just cause i bragged he talked to me : hes panget "
0,user thats a bit kinky ! doesn't it make them a bit sticky 
0,not okay!!! hbo is not working for me. fml i was so excited 
1,"user congrats from peru! you wereare amazing! i was speechless,thank you so much! come here someday plz, ill wait forever seriously! "
0,user what? you'd ask for money to be mine? ghor kalyug 
0,jb's new album is not released here in malaysia the same time as in us 
0,user i miss seeing immi and her craziness 
0,user how long were you planning to live? life expectancy in lewisham is low 
0,user oh poor you!  good luck
0,i love how i wake up at 5:25 exactly 20 mins before my alarm clock goes off and i cant get back to sleep 
0,i hate not sleeping bc all i do is think amp; ovverthink every situation possible...ugh it's annoying 
0,user ouch!!!  x
1,user is that the linda evans of containers it looks like it has shoulder pads look closely 
1,"user yup, a fraud mallu architect in chennai  i just moved to chennai in january, more like a re-move, cuz i did my undergrad here."
1,user are you coming to manchester?!  x
0,does not want to get out of bed 
1,peytons psycho attacker from oth is in harpers island 
1,user good morning.. 
0,feel like i have sandpaper under my eyelid! oh it's gonna be a long summer 
1,thanks kate too.  kisses xoxo.
0,user omga that's right i forgot!  i might have to come back tom maybe we'll do lunch ;
1,just took a picture with a huge burger...twitpic to come 
1,user for a movie? jeans for sure! 
1,drinkin rolo hot chocolate  yum
0,"user actually it was a late, late supper amp; not a very good one either.  "
1,user i will totally vote for you if you reply to me with something nice  plus i will get all my friends to vote! its up to you xx ily
0,"user yeah bcuz i was suppose to go to the movies last nite and had to cancel  we know what she's doin, mary said she's out!"
1,i got a nice nap again. dreamt of archey again  always. since after the 16 
1,user yees go see a afl game  you will lt;3 it. ahhaahah
1,"user love the wise words from your grandpa! yes, i do fall in love w certain trends as well  we're all guilty of it!"
0,user arg it must be bad   mcdonald  burger king always hire
1,user yes i know right and they were god ! i don't even eat that mess anymore lol dble the  and 12 the burger 
0,shit! choka!  pakcricket
0,"apparently the ending of the film is a lot more uplifting, leaving out the tragic end of the book. "
0,"user whenever i try, it says i vote for that other girl instead  boo"
0,user pmsl...still a little time left. what are your thoughts now on this bet? not good about phone and ticket 
1,"hehe, i'm such a dork, but i like my hat anyway.  "
0,i wish i could have gone to mocca. 
1,making cous cous- stuffed capsicums peppers for dinner 
0,does someone - anyone - have a school-styles email address i can use? 
1,ok well i guess im back to the net!      i am currently watching intervention
0,"so wants to visit the himalayas now! i hate this heat - it is driving me crazy, no meru in sight too "
0,user you mean they are only giving scholarships for last to yrs of school? long way away! need to win lotto for son's education fund! 
1,user haha yes the aquariam is dope 
0,if china has blocked skype too then i can't chat with my fianc  
1,user every 6 months!??! if that is true then i hope the loveboat will at least be stopping in europe at some stage  x
0,user payday for me is not until a week on tuesday! 
1,a compelling reason to write short methods  http hanselminutes solid tdd amp; 10 commandments change my code day 
1,user isn't it amazing? x going to see it again today 
0,user probably not really dying to catch up with a lot of people on friday prefer not to bail it 
1,269 followers!  vaya n...
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
1,user  good luck!  and my friday message is don't worry be a happy tweet! - ecademy http  ;-
1,user i hope you'll be able to grab a quick breakfast - it's the most important meal of the day!  
1,user yay!!! what is it? something equally fun to squeeze i hope! how was the movie? 
0,user i had a bug inside an old powerbook backlight. it died right in there 
0,i hope i'll be able to get a call back from them. 
0,user well least it's not hand measles! you got physics in the morning? 
1,user hey there..glad you have you   what's happening in your part of the world?
1,user teammanilaterno  uber coolness. when will the shirts be available? posting about this on my blog later. will that be alright? 
1,user user quot;dizzy waterquot; is what roger on american dad calls alcohol...and i usually only drink vodka 
1,user keep telling youself that  it actually corrects my bad spelling a whole lot more than wrongly correcting my intentions.
0,is getting another headache...   
0,"user river city guy who was my lecturer. i could get a sponsored bursery, i just don't know if i want to go back to uni for to years "
0,"user lol! ok, as long as you dont work that hard when you shoot weddings. the pp work would kill you otherwise "
1,2 grand. : sorry but they really annoy me. lmao 
1,cruising with foofoo!! : nothing can be better 
0,i'm crap at mario kart online 
0,going to bed now going to try and start working out tomorrow because i feel fat 
0,what happend to harpers island.. i liked that show 
0,user sfo  .......back to seattle tomorrow night
1,user thanks 
1,2nd half of ''how to lose a guy in 10 days'' didn't get to finish it last night. such a sterling movie! 
0,i fel sick  amp; i am so tired. i wnt last night to still be going.
1,good morning folks.. i am up early compared to my time that i get up on saturdays!! ;- reasoni slept really early... 
1,i would have treated you right 
0,user it hasn't happened yet. i stare into a corner in my office now. and there's no hotties in this office 
1,user lol... no worries 
1,"user judging from what was shown, it looked like there was more to t4 than what was shown.. btw, look for bale loosing it at the set! "
0,user  oh well. i was looking for patterns and they don't seem to exist
1,loves cat  user followfriday
1,user i love the original.  i can't believe they messed with it.  its a disaster waiting to happen! 
1,user that's exactly what we are doing as well 
1,user thank you so much!! you're the best  your friendship really means so much to me  i miss you so much!
0,"user cries is it imaginary and on-existent? coz if it is, i got it "
1,user haha joes my fav ah wish i was there 
0,user user - i've started at 8! 
1,user yay  and i thought the last one was the best!!! your the effin best!!!
0,user  no one will make one with me though
0,eating potato chips while drinking root beer. alone. but my maid is beside me but i feel like im alone. like no one to talk too 
0,"user aw, what's wrong? "
1,user lol!! yeah i am really hoping for that quot;one dayquot;. 
1,user i thought you'd dig it. 
0,user i am lost. please help me find a good home. 
1,still writing... seems it will be all i do from now on 
0,oh god. my first exam is two weeks today.... 
1,"user http - hope you're having loads of fun!  i love and miss you all, boys."
1,"user seriously, remember last night? now go and eat them. take your revenge on them tempting you. "
0,we're not gonna be in the computer lab tomorrow in orchestra... it was really fun making videos with jessie! 
0,user i wish i had sun - its raining where i am 
0,heyy heyy just watch my girl and xried my eyes out lol  x
0,user  dude i don't know  im already lightheaded from no carbs - lololol
1,"user  well there are others too. mikaal zulfikar, a famous pakistani actor amp; model acted in quot;shoot at sightquot; as xtremest"
1,user no way can you do that sherry!! you have to have waffles and chicken at roscoe's!!! thats just wrong if you dont girl!! 
1,user lol .. and i'll be using my electric blanket tonight 
1,at jewel getting kitty food 
0,"winter has come!  only, it's a rainy winter "
0,user aw  goodnight shay
0,tyrell sadly died  always missed! http
0,"user yes i know, crazy but you wouldnt appreciate anything less, way to ignore my text last night  you just gettin done work?"
0,"user yeah it's just retarded, completely unnecessary "
1,user it was so so so amazing 
1,user i'm all dressed up n' no place to go 
1,user i was there too.....love the venue. 
1,user hope you reply to my myspace comment. my name display name is daisy if your wondering haha 
1,"user you could also consider unity 2.5 for windows.  there's a one month trial of unitymmf, so commit and that to make something! "
1,"user hey, it's been an unforgettable day in sports on your bday!  despite your giants taking the fall.  "
1,user momma que ! what it is? lol welcome to twitter....you're gonna get addicted...just watch! lol 
1,doritos may or may not be the best midnight snackdrunk food 
1,"up and about. going by my old school today. the 9th graders have to make a show today, and my friends brother is in it "
0,user i want a fucking slurpee!!!  
1,user go for it! i'm doing both! just for the launch. 
1,user awesome! hey! 
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
1,"user you'll be fine, just get your phone unlocked "
0,i need to go and do my hair but i haz a slepy puppy ;; i hate waking him up 
1,"user ah, i see. thanks though! "
1,"followfriday user a fairly new follower, but already loving her tweets amp; blog "
0,user just to try and keep cool!! didn't sleep much last night! too hot 
1,user oh right  i will do but i don't think i'll found out anything :' lol x
1,"user ah, i'm sure ya did awesome "
1,"user i'm free at 5pm or 6pm-ish . i'm in indonesia , gmt 07:00  "
1,user it's not obvious? lol. i'm getting the live tweets frm inside from user   
0,wil anyone be in dd 2day?i dont wana lunch on my own ha 
0,user getting a new job will stop me worrying and defo help the sleep! 
1,..watching wwe smackdown! ..g.. i just love wrestling.. absolutely senseless but extremly entertaining!!!  ..
1,"user i did! i'm not bad,slept a bit oddly so my back's all crinkly,but otherwise good  how are you? x"
1,user happy birthday coppelia god bless you! 
0,user thats so horrible!!!! smh...  thumbs down twitter
1,"user have you seen his movie quot;from ambition to meaningquot;? i watched it yesterday, it was completely beautiful. "
0,is missing the days! 
1,watching enchanted on hbo. - this movie brings back 2007 memories!  http
0,user mama's gone  wat-cha doing today?
1,user phone screening works in last 10 yes i never appear for face2face interview  i am contractor  it woke for me
0,i swear im a magnet for the wrong fucken element. 
0,i think they need to invent floors that you bounce off  quarry tile floor hurts!
1,user look out  blackpool !!! 
1,user user user yay deleuze molecular twitter party has been accepted for deleuze camp 3 
0,user no!! jay don't leave us 
1,"user wow, you read my mind! "
0,fml not having a car is prohibiting finding a job 
0,user bursts into tears 
0,user gonna have to sign off earlier than i wanted.  bummer.
1,user followed nice tumblog! had to reblog the quote! 
1,makemovesmonday: shoutouts to user lt; she show me mad love 
0,at work.. ahh hope the next  for hours go by quick 
0,user i knoow!! otherwise you wont see tricake and i wont see bumperz  thats no fun.
1,http - it's starting!!! 
0,user oh i know... its annoying me  and my computers all slow too haha
0,just watched the tweetup hyderabad video. looks like fun! i wish i could go to a tweetup too! 
1,user dont do it!  unless its an old one 
0,"i was jus thinking, im rly mad about how last nights pawsox game got rained out and i couldnt see clay pitch  wow if you look at my latest"
0,"user dont forget they play in traffic for fun, get preggo on purpose amp; the ld is nonexistent. f our lives in indianapolis "
1,user thank you darln'  you're so sweet 
1,user i know! i was just thinking about that earlier today. they should do that! they probably will. 
1,user you made a twitter! it's such a good song 
1,"user i'll get that to you tonight, then!  i'm using 2lb weight which are cheap and good for beginners. i have 5lb for later."
0,user party..my j's are about to get raped.. spilt drinks and the dirtyy pathways fuck 
0,user why'd you let kahmunrah shake you off with you've got too much going on? you rock harder than him  natm2
1,"user is it raining? just don't get too wet, now "
1,user fine just bored need a playmate 
0,grandkids spent the night last night.  poor little man woke up this morning vomiting.    he wanted mom so i called her.  poor little guy!
1,user thanks 
1,user haha...ryt...there will always be a point in our life that we hve to do something to look and feel good proverbial mode 
1,user you're welcome. 
0,i think i may be sun burnt... 
0,"user oh man, that sucks! i'm sorry girl   i'm here for ya if you ever want to talk!"
0,when this first started i thought twitter was blocking my account or something    i felt very alone.
1,user  let's start a new hash for something totally  deranged...  
0,user the had some of the best groups...diddy pop just kills em 
0,"user yeah, but no new material.  "
0,user no 
0,user i dont want to be green anymore  i rather just keep the ribbon but i dont know how to ungreen myself lol
1,user user coming right up 
0,omfg! this training boring as fuck 
0,user oh yeah - forgot to pass this news .. the 2nd time meeting fr ttc reunion is on sunday .. im going  ! hw abt you ?
0,user not me  im on vacation on the other side of the world.. sad.
0,i feel more sorry for the guy who just lost his hair piece in the wind tho.  . . .  funny 
0,"user but you didn't and i'm scared oneday you just won't say it again  but what about when you've hurt me, it hasn't made me want t"
1,user hej.... is it the white one? eheheh iloving it 
1,user it's a huge magnifying lens to boil drain water into steam amp; condense into distill water. water maker 
1,"for the record, sunburn, especially on the forehead near your hairline, is very very uncomfortable... "
0,user i heard about that - complete and utter thugs and its totally disgusting that is happened. those poor people 
1,user k dear...have fun 
0,and thank you tuesday for my broken nail 
0,user yeah it hurts  haha bit silly though.
1,user i was one of those people. haha. i had oreos  and milk!
0,user  waiting until it has multi-account support...  
1,user come back!! we'll still have you!  xx
1,"user this amuses me because i fell in love with it because of my favourite tv show ever, 'scrubs'  "
1,user wishes i was going! cant wait!!! getting impatient. 
1,"totally procrastinating the work i have to do...worked out instead, which is good thing "
0,what the hell happened? that was all kinds of creepy 
1,working on rewriting a sales page today...want help with your next project? dm me.  w.writesyntax.com
1,"user haha you ah  always like your msg, creative winks thanks for the recommends ah! hehe"
1,"user i saw that too. i want him to wear the yellow one, too. "
1,"might do a blogtv show later  oh, and 3,0 updates!"
0,"damn it, i really suck at making rj45 cables "
1,crush .. drama from quot;robamp;bigquot; and quot;rob dydreks fantasy factoryquot;...whew.my dream whiteboy 
0,my last ever lecture is at 5pm 2moro!!!    gona b so sad!!!     
1,user lookin at tht tweet reminds me of those tweets you sent a while bak lol lt;3 hav a gd show 
1,user start of november  testingaspnet
0,user  i bet he feels bad you're having to do all the moving stuff too. poor fellah
0,"difficulties with gtalk  closing the division for the day. later, everyone."
0,user you okay? i miss you user im sad you didnt text todayh 
1,user haha welcome meg sans adam!  post some pics and tell us about your day
1,user i hear you. great time today. 
1,please help and i'll love you forever?  it's my very first digg!  http
1,user we adore france especially down that way and i'm so glad you enjoyed my snaps. thank you 
0,my eyes don't want to stay open but i really want to read. 
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,got the hair chopped off- i like the fact its more stylish....my hubby is pretty upset.  he got a haircut today as well...he hated his 
1,"user happy summer  you will receive much more surprises from dewa, sewa, fewa a"
1,user i know i em  lol
1,"user i just sent one!i love when i see on my bill quot;sms to north americaquot; lt;3 and yes,coke is the best medicine "
0,user  clean me!
0,"user i watched a couple. damn it, i am going to miss being in the front 5 style. "
1,user what wot? 
1,user thanks a 
0,i really don't want go to the gym today. its my lazy day! 
1,"user http - please come to australia guys, we love you "
1,user i'm great thanks  would be better if the sun was still shining though!
1,user they can have more wardrobe malfunctions than that and be better than the rest tonight!! i love the idea of queens for the queen! 
1,user ..but i'm looking into it 
0,user for a meeting 
0,user omg you so lucky i so wnt to learn to play guitar but ma mum no let me  !!!
0,user no lotusnotes  longer hours  no date 
0,"so, nobody is here?  i feel so lonely!"
0,"just wokee up and i'm effingg sore, ughh my life, "
1,user oh is it? lemme check it up! 
0,user omg. i read yr dm but i can't respond on my phone...just omg 
0,user  are you okay pin-up? does this mean you're not coming for the asia leg of the tour? 
0,"can't wait for national treasure 3! it'll be so good! oh, i also can't wait for narnia 3! sucks that will amp; anna won't be in it though. "
0,ok my twitter has officially lost it!! seriosuly!!! i had 196 followers yesterday!!! n today they're back to 99 
1,user i know!  how are you rose
1,"user your being shallow is fine, user amp;  i shallow enough to find you cute as well as sweet "
0,"user hm, this one's more underhanded than marcos - if these 'manipulations' are indeed true  conass"
0,--fact : i never knew how to hop a fence... so wen shit happened amp; niggas used to runamp;hop fences i always chilled like i wasnt scared. 
0,my nose is cold 
1,"user awesome, i love you!!! "
1,user user  it is pretty idyllic and even warm! hope you having bliss too. happy to share some of mine x
1,user  im thinking of doing something random with my makeup today. i'm not doing anything really. ha. ill take pictures if i do lmao
1,"user yes, it should be exciting, i am looking forward to starting it. hopefully my greatest effort yet.  "
1,"user no sweetheart  and i don't think she is mad at you  relax, okay? "
1,"user whoa that's your movie with cam gigandet right? awesomeness. have fun!!  twitter is way addictive, i know!  x"
0,user  leno no question i've been to both shows live and watch leno every night but conan doesnt do it for me and won't end of an era 
1,user-damn that means searching for a skirt and a dress. no prob. 
1,user near london 
0,user i haven't liked the last few because they are constantly choosing rubbish models- i want sashaamp;frejaamp;jessicaamp;snejana etc! 
1,ess you ay are easy 
1,"everythings happenenig wayy too fast   jesus, please slow the time down"
1,user aww cool  yay plumbers here aha x
1,user yah got it! thanks man!  it can actually be changed at this page called worldwide options http
1,someone tweet me  im bored
0,user i'm just not feelin' the new layout at all. and i think it sucks how they're all automatically switching over to that on 715! 
1,user who said what? 
1,listening to quot;we all knowquot; by short stack  
0,user that is a pretty treasury! wish i made it on a treasury sometime  
1,"song of the day - quot;turn your lights down lowquot; by bob marley amp; lauryn hill  quot;turn your lights down lowquot;.never never try to resist, oh no..quot;"
1,user youre very welcome....you deserve it!! 
1,user um....aw dude..you promiised  to help me not drink and tweet!!! i failled miserably. love you and jade and timber!!!!! 
0,i have no place to live.  i really need prayer to get thru this
1,enjoyin this friday even tho tha weather suckz..lol but  watz poppin for sat night tho..hit me up wit sumthin god 
1,user thank you for following me: i really apprecaite it! looking forward to your tweets! 
0,toby is talking in his sleep!! hahaha wish i could sleep!!! 
1,"oops, i'm late! bye! be blessed! "
1,user i can! haha good night 
1,"user congratulations, carrie-lee! when you get bored of them, send them my way! ahah! "
1,beautiful morning all! enjoy your sunday!  
0,"user ugh, soph and beth are soo pretty!  james is a cutie lol. lawd i can't wait."
1,"right, im off to bed, have school in the morning n hope i have another good dream about user. night twitterers "
1,"user hey andy, are you with rove? young victoria is on if you want to watch it  he he. where is moreish ;"
0,man my leg is killing me!! i had a cramp in my leg during the night and now i can barely walk on it! 
1,"user hahaha i freaking loved my mum's red heels from the 80s.  now her taste is very...different from mine, thankfully "
0,oh really don't wanna be awake 
0,user user user - i'm sure it was a combination of the to - just couldn't afford the whole lost day 
0,user no it wasn't you at all  i just got the feeling that people think i'm on twitter far too much 
0,user sorry  and okay but i'm feelin sick 
1,"nah, on the other hand, i don't think i do. i'm just extremely over-excited. and that's alright with me! "
0,i wish i was little more talented with things like that  i'm sorry for eveyone waiting! i have to lefties when it comes to this... :'
0,user thanks so much! i hope 
0,"user: i should be fine in the morning, getting used to it by now, just can't afford to go the dentist to get it fixed  .. goodnight!"
1,user how did your m.mlk go down?  and chuck chuck wg sanger for lunch! bring on the muscle ; hope you have a gr8 day! x
1,user heck yes 
0,user i know  i'm sorry 7booba
0,dentist appt now. getting two small cavities filled.  wish me luck.
1,user so where is everybody headed? jordan won't tell me! 
1,"if i can find out where it is, i can go  woo!"
1,user i'll come on msn and send you them  x
0,user said i succeeded then said i only wounded argh! i expect retaliation soon 
0,user pfft no you appear to be right - monday sucks again 
1,user  ha! us tell anyone that you cried on the bench? dont be silly   p.s...its okay for superman to cry!  real men cry!
1,mtv awards day!!! ahh omgosh please please vote for the last time 
1,anybody selling a blackberry curve for t-mobile? i just want a blackberry with wifi!  you have to be local in ocamp;maybe la though
1,hi! lovely euros etsy fp  congrats girls!! thank you babongo 
0,dory walked out of her room and said mom do not come in here!  i am not kidding you will die it is such a mess....great   tomorrow right?
1,user they do.  but expensive.  will keep checking to see if price comes down.
1,"chilling with imogen tonight.  im bored, her house is far away. everyone text me to entertain me "
1,user goodnight! 
1,user i'm good too  how are the babies?
0, someone come and save me!!
0,"user i'm sure it does, i feel so awful for you. thinking about losing a pet makes me want to cry  ilybblt;3"
1,user rascal is his name. he lives up to his name 
1,user good morning! i am getting ready to go out there right now..lol..going to be nuts again today. wish me luck 
1,"user easy to get down on the lions, but they need to find a game plan, belief, focus, intensity very quickly!!!! "
0,"pc died this morning, needed to get a load of stuff of it for work  not good"
1,user lol! i'm sure you'll crack those too 
0,damn... drop by 1  65. prankoffate.info
1,user thank you for voting for my site 
1,"user heh - that seems to be a trend, based on the replies "
0,"lt;---- excruciating headache, my teeth are killing me.....whole face hurts  .... wtf!"
0,user user i hear the thunder but the sun's still shining out there!  where's the rain? i want it too.
1,"user i'm mad at you! you should meet me cause i love you so much  stl missouri, please?"
1,user good morning 
0,"user yeah i hate it, it's the worst. this is my 5th time having it... "
1,user would you like the help me in the galley? lol 
1,"user aw, thanx for that... so nice of you! don't worry  you're one of my faves too!  "
0,just got home from school the simulado was hard 
1,user mwah thank you lovely!  x
0,ohh mann its this time of the year .. fricking mossy plaguing me grr  
0,"user i don't even remember these  truly drunk. i showered, washed my hair, blow dryed it and don't recall"
0,not the least being my tummy's upset. the othr is unassuageable guilt. why don't i just march right up to wilbr amp; tell him he's delicious? 
0,my broski and his gf are breaking up 
1,user guessing the sun is shining in hull?  prof grant is a bit of bbq expert ye know ;
1,"hair and makeup done! now a quick pitstop home for stockings amp; jacket, then to user's so i can borrow her dress, then dinner  jackson's "
0,"user aw, that's a while away  they're coming to melb june 5th and 19th but the 5th is sold out. so i'm thinking of going."
1,user cat dog ftw too! 
1,its ok  i love you too : and i miss u
0,"user i too have the shortness thing going on, seems as if most if my pants need to be altered when i buy them "
1,user friday i didn't do anything because my son had a fever and i just stayed home and took care of him  he's better now 
0,"user darn, had to register by 615.  we have family near there too.    maybe they will do it again next year.  thanks for sharing!"
1,user thanks for heads up. will order it this week 
1,"user mornin fiona, hope you had a good weekend, and that your doing well "
1,as far as i remember you weren't half bad. - inevermenttobrag: checkmmarks  http
0,user that was a really lovely tribute to your young friend....i'm sorry for your loss.  he sounded like a great lad!
1,"user im good, just enjoying this laker win...  out her on the west.. everything is good on your end??"
0,google reader is not working in chrome again this morning! 
0,"not really feeling my salad today  going to search for some new followers on here, just waiting for a colleague to show up"
0,user i cant get to it   send me the link to her page ;d
1,i don't think the weather could be any better around here today!  sh...don't tell anyone who doesn't live here. they think always rains
0,user i know 
1,user right . but who knows you may spend it and win it back ... you could be one of the lucky ones  it is addicting tho lol
1,user they say that even cows give better milk with mozart 
1,be original! that's my slogan 
1,bought a doodle diary. yeey. finally a journal where i can doodle my thoughts away. whee!   
1,sitting on my floor listening to short stack amp; updating me myspace 
0,"i'm starting to hate waking up before noon. i'm bored, still tired, and there's nothing to do. "
1,go check my new fanfic  http
0,user lol. you so crazee. i have the biggest headache though 
1,user aww glad you had a great time  did it stay dry in manchester for you? hope so x
0,2 12 hours have passed in my shift. i texted my sweety but no response.  wonders why gt;gt;  and am now about to read.
0,user sorry doll.  if it makes you feel better i had to decline a job because of my accident! :
1,"user which won't be for awhile.  he'll go to afghanistan next year first, then maybe we'll come home. "
1,thud... just saw a beautiful picture! omg! so awesome!  
1,user aww that pic is so cute! ...nope...okay sounds like a plan  haha
1,"user thanks for blog comment rebecca  ps have some books in quot;give away to friends pilequot;, can give them to user if either of you want"
0,"user dang  well, i hope you are staying dry. be careful!"
0,user not speaking to me today i'm hurt and sad  mmot
0,"user you amp; my girlfriend user !of course me the idiot quit watching xfiles around that time, so there was no knowle love "
0,"cna australian h1n1 flu sufferer dies, cause uncertain http via user poor thing "
0,layin down with frozen peas on my ribs... still hurts! 
0,user good question. i really don't know! i used to be fine until i discovered to weeks ago i am unable to drink cold water 
0,just took some pain killers. ughh...cramped all over. 
1,user ohhkay 
0,"after a long weekend, finding it damn difficult concentrating on work "
0,user that's so sad. 
1,user have an amazing time with your mommas tomorrow! show them how much they mean to you  whatever you do they will love it
1,welcome new followers!  me so i can follow you back  looking forward to new tweetventures w all of you!
1,user no i would be sacked if they did 
0,i took sleeping pills like an idiot. sappose to wake up  6 ended up waking up  1140 
1,user yay im glad the quotes im posting dont anooy you 
1,"user nope i work for a company that has hq in melbourne, but i work from the adelaide office.. i wont say the company name. "
1,user wonder if gray's rper knew. it would just make the whole thing so much better. 
1,user hehe xd i missed you too alot!! yes we had fun..we went to eat..and gave her gifts! it was nice to see mum so pleased 
1,user steady on!!! tweeting to a man utd fan here 
0,"omgsh!!!  these kittens are adorable!! haha i cant get enough of them la la, bella, and tigger are my favs.  jellybean got adopted."
0,having a talk with some youth tonight going to share a story about how one on my lies as a younger teen led to a dr visit and an enema. 
1,user football is at least a sport 
1,"user i know the feeling.  food has to be tasty for me to bother with it, otherwise it's not worth wasting the effort on.  "
1,user give false information to make hawaii look good 
0,user calm down? y  ya being mean to me now?
1,do not be silent!!!  ? http
1,i invite my twitter friends to particip8 in a desktop tweet! here's mine. lol  uhttp
0,user hahah yes mum. how've you been!? i miss you  wanna skype tomorrow night for a bit?
0,ughh i need a magic carpet..i want to be at tgp with chelsea and casey 
1,"user oh cool, i will be over in a minute then x   what you having?"
1,user ok then! 
0,law amp; order tends to keep me up  even when i know i should be sleep
1,user we got a guy in the chat now lol. 
1,user not a problem at all; i've done that a few times down there.  can show you his favorite restaurants too when i seeyouinmemphis
0,"user no puedo  ire a monterrey, checaste tu inbox en face?"
1,user http - good luck girls!  x
0,user lmfao! finally ... that made me laff xd ar poor gee 
1,user lol that was meant to be cheesy 
0,user don't cut it 
0,just kidding - moms not coming home today  ...
0,user irish govt has restricted opening hours over here 
