label,text
1,user where are you applying?   sonny why don't you apply for maccas? lol
0,"user that's weird, i don't know what else to do then.    maybe it's taking a while to get thru?"
1,user weren't you planning to retire and become a fulltime blogger? 
0,user hahahaha yeah but still this day and age wit technology we shouldnt have to deal with it!!! 
0,user that is so sad 
0,user cheers kev! my comb is actually massive and my hair isn't big enough yet  but i do have one!
1,user okay.. if you say so i will  to make you happy xd
1,user smh lol its amazes me as to why user desires to stay anonymous  i'm sure its understandable as to why though lol
0,user lmao i want him to reply  bo you user reply to one of us lmfao
1,"user ah, yes, the dexter addiction. the ensuing discussions of the metaphor of a repressed serial killer...all good fun.  "
1,"user aw well, im okay now, i guess "
1,"user thank you for the sweet hello rob. if you ever need a home cooked meal, i'm your girl "
1,user becareful what you wish for!! 
0,"user aww,  i'm sorry. see, now saturday is dedicated to you both."
0,i don't like the new update of flickr uploadr  doesn't want to upload the photos in an order i put them 
1,user i dont know how : tehe  x
1,"user gotcha, thanks "
1,another all nighter. 
1,"user see my last tweet to user, you're exactly who i was thinking of. "
0,moving stuff out of my house  sad process.
0,been bitten by somthing 
1,user sounds like a good plan 
0,user me too! i just got the new cd... i'm listening right now. i'm not sure how i feel though yet 
1,user i don't think anyone can have more public hols than us. user take me shopping too 
1,user user update on the ff site!! 
1,user it comes out today 
1,i juss called  or attempted to  user 'say now' amp; it was busy! us ladies lovee us some lamborghinimoss! ow! 
0,"you seem nice, i follow you, then you dm me about 16,0 followers...that's too bad. just too bad "
1,"good gracious! lots of followfriday love! thank you!  i'll get caught back up shortly, for now...must feed puddles some supper! "
0,somebody get user some tea or something...  and some orage juice cause my baby sound sick ::tear::
1,surfin in the af website!  i love my co-international arch angels! 
0,"user ;; mmhmm.  it sucks. there is nothing to do, amp; i haven't found a job yet either. "
0,fuck mapquest  ..finally on my way to user 's house
1,"user sure, will bring "
0,craving dairy queen. damn no one open around here 
0,user  i'm jealous. it's going to be a beautiful weekend here.
0,"user i know, haven't heard them in ages.. you should know.. you live in the u.s lol sadly i don't "
1,"afternoon, well the rain has not washed me away, been working hard and 1 day to go before 6 wonderful days off "
1,user wooha! thats a big email! i love it  reading!
0,why did they have to burst my bubble 
1,i'm going with lilah to buy things for school work  i'll tweet later  xx
0,when the hell did deadline declare bankruptcy? faith and a .45 was looking cool!  http
1,user  you are a sweetie lol 
0,can't believe i'm getting ill the week i have most exams 
0,"user oops, nope, 'punk'd' has been on for 11 minutes so dvr doesn't remember  sorry"
1,user same i'm on the go today 
1,"user whatever you have to offer. listened to within temptation on loop for a couple months, so maybe something new? "
1,"user yup, i get that too. so it's either pollen or the rain. no escape this part of the year "
0,user i missed the chat 
1,happy mothers day to all the moms everywhere  mothersday
0,i'm tired and i wanna go to bed but i was stupid and told my husband about this app so now he is addicted and he wont get off...wa  ...
1,user user i think she talkin bout the book 
0,"nope not last tweet cause everytime i close my eyes the same thing happens  sorry twitter not your fault, last tweet!"
0,user i was so hoping you would show up  gokeyisadouche
0,user yo! whats your essay topic?! im stuck!!! 
1,"kay, guess i'm going to bed. i'm tired and most of you are watching mtv movie awards anyways. so, good night everyone ..who's still here "
1,user awesome. you definally rock 
1,user yes! just loaded...thank you 
1,user yes ... weekends when i sleep like a log 
0,"user he is... but they don't make donuts.  bread, cookies, brownies... etc. donuts, use different equipment amp; fryers. pizza... yay!"
0,ugh i'm bored 
1,user i was joking!!!! 
1,went to lunch. walked around the mall. good day  now time for work.
1,at breakfast with my mommy and sister 
1,"user wehey, sounds like you had a good harvest there, sir!! those are good moments, winning the bid and getting the goods... "
1,"user i'm in an 8 now too, but b4 i had kids i was a 6.5! darn babies making my feet grow "
0,"omg! ronald mcdonald is following me now!? --- hi ron, just wanted to let you know.......clowns scare me!  lol"
0,decided to hav chicken noodle soup to keep energy up. can barely swallow it  plus it tastes horrible gr
0,"up...i still fai lat sleeping.  doing absolutely nothing today. lol, sitting at home ftw."
0,that hangover movie looks really stressful 
1,user you rock darling... that was just awsome! good luck at the doctors 
0,user lol ...i can deal with the life ..i just want to sit back a kick it with my friends on  a hot day. a small pity party 
0,user lol my other console got banned for modding it  i had a crapload of games. :
1,user awesome with tabasco and chamorro punch. 
1,user haha you ride? i used to love it 
1,user dm'd it to ya. 
1,"user naww, you must all be stoked!!!!!! good luck "
1,user lol  i basically finished. i am looked over key points and vocab  so thats done ;d 
1,user you will have to unfollow some people that are not following you so you can follow new people 
1,user no not that one. yuk. just my friend who also wants to see transformers. yes wednesday 
1,user hey hey hey! 
1,"user video shoot sounds fun, say hi to everyone for me. would still love to quot;mystifyquot; you guys with my magic when your not busy "
1,had a bgt celebratory party. had far too o much to drink and will promptly takme myself off to bed.  sleep well. 
1,user it was! 
1,"user hi there, thanks! following you now. "
0,i missed the live chat with user   blaming timezone!
0,user i was on the london underground and train declerated v rapidly... i kept going and smacked into a glass window with my arm... 
1,user ps.............................im nothing like any other guy that you know 
0,i just got really tired and super cold.... i was doing so good all night 
0,does anyone know what i can do to stop the itching on my foot from a spider bite??? help! it itches so bad. 
1,"user lol, fair enough. i think it should be legal to open your door and bat the cyclist when they equally as ignorant "
0,user they were not use to being in the presence of excellence. i told em you were just like us. they didn't listen 
1,user oh ok. that's good. i wish you luck with all that 
0,spilt vanilla coke on my iphone!  it's okay though not much amp; i dried it with my scarf lol
1,user nice ! thank you for the input ! i like to be informed good or bad ! easier to decide then ! 
0,user noo you can't go to disneyland wout me 
1,user when i am rich i will buy you the matching chair 
1,user i'll take the pelican 
1,morning twits  user you online?
0,and we've reached the hell hole. ugh. 
1,user i use a palm centro. i wish the had an app for them like blackberry's 
0,user bummer. sorry to hear that 
1,"user aw, thank you! smooch it is very beautiful here today, big blue skies and lots of green growing things!  "
1,w.page3.com i'm on there today  please rate me 
1,user haha she is! we pretty much scared eachother with all the alien stuff haha. oo rome looks nice too  tehe. have you been there?
0,these gummy worms suck  damn you king henry
1,"user ah mate, enjoy  we'll be thinking of you from the stuffy halls!"
1,user that's right ma'am.. i like to go pinkey 
1,morning my blockhead friends  xx
1,user where are you off to???!!! 
0,rom web         user i know! can't go till hub gets home from work tho. 
1,user raw.  and melted in my hot chocolate.
0,user my dad had to bury ours six weeks ago. she became his after i left for college fourteen years ago. long time to have a kitty. 
1,user yes that's the way i wntd you to hear it...enjoy ya bday wkend 
0,aww man gangsta baby's mom is a party pooper. she went and got booboo a cage... aka put him in a cart so he can't get down. injustice!! 
1,"user oh, good!  "
0,"user dudes! i have two ghd's in my house, the one shocks me and the other keeps tripping off  how can you help?"
0,user cant bus stalk tuesday. i have to work almost the whole day 
1,user you are welcome 
1,"fuck yeah, boosh! lt;3 i'm finally done and hopefully getting to bed soononly  to get up and give a horrible speech in the morning! yay! "
1,user i just had a wonderful night with my friends! good times! 
1,user no haha.. i did goto that uni tho  that would hav bn funny!
0,metro accident 9 dead over 80 injured  damn
1,user thank you.so far so good. hope you have a good day too 
0,"user yeah, it has rained here almost the whole season so far. to days ago we got partly cloudy. yesterday, rain. today, yuck. "
0,"user haha, i also eat chocolate and such stuff. but now when i'm trying to eat healthy i can't eat it  chocolate vs. vegetables?"
0,user you not alone i need money too 
1,user if you like to laugh..have a good time..follow me..its just that simple 
1,and he's taken over jt 
1,user happy birthday! enjoy your free lunch 
0,user aww...see even you call me a loser  lol
1,lost track of time again! dang it! it's almost midnight! gotta sleep now. goodnight! 
0,wow not tweeted atall today :o! my legs hurt from the wee fit  hopefully it means that im actually doin it right!
0,i can't study! i don't know why 
0,user will do! they are being kind of secretive with it. would have been nice had they just said quot;yeah its for members only now.quot; 
0,user damn!!!! i'm 45 min away!! and i'm sick 
1,user user xd yesterday it was raining here as well xd but now the sun is shining !!! 
1,"user well i just remembered i have to real life friends on here.  otherwise just some dude from my area that i talk to, he's cool "
0,lol i think i pissed jake off 
1,user i don't have haagen dazs here.mom said too expensive.sheesh  .i love ice cream.esp the one with brownies.vienetta i think.haha 
0,"i really need to go to bed, so tired  can't get myself to turn off the computer..."
1,user hey suga  loved the hawaii pics btw!!
0,just woke up!! urgh look  my hair 
1,oh hell no you just did not use toxic on me! hell naw! oh wait! full heal 
0,user a rain dance might help. but it'd be a hot rain 
1,user wow!!!!! x what's your fave song of jb?? 
0,"user still going, gradually improving but i'm getting it too now "
0,user hope your hubby finds something else soon louise... not nice 
0,"user nah, just work...   well, i could be going back to munich for a few days, thought i better start trying to speak german again."
1,"user happy birthday again!  ok, habis dah.. back to work! "
0,user o - i love that! you've got trees to look out on? i just have shops and a road and people to stare out on... 
0,user user oh no! poor you. hope you get to break for tea soon. i'd send it via blackberry if i could 
1,user little to no clothes please 
0,"oh well, this article on zhang yin isn't going to write itself. "
0,user i agree it does nothing to brighten the spirits - the thought of another wet summer 
1,new photo   im hungry...getting off the computer now!
0,user working on a public holiday! shame... friday nite cristal ok havent seen you ina minute 
1,user hottest thing poppin on a sunday night! im positive  lol
0,user still in beantown   i actually sleep better in sf.
1,a bit late i know; but just discovered moonpig.com; such fun got some great cards 
0,have to walk to work tomoro  dreadin it already
1, i has a huge pack of giant buttons amp; a bag of doritos.  user is fab! oh amp; he brought me coffee and is making sausage butty for lunch
1,"user thanks for the mention, rajeshji "
1,user aw you're very kind  i'm just chuffed people are reading it!
0,that movie made me sad...going to sleep! hope i dont have nightmares  ttyl
0,user i know. i'm so freaking mad. i was going to ask to get it today too  fml.
1,user your still whack!!!! kobe best player in nba!!! 
1,user !! there you are 
1,user uts in wton now at old chicago 
0,user user tell me something for sialkot  i don't want to die there without any internet :
1,user yea.. some articles on that.. 
1,"user lol your not the only one who does that, today i woke up at 6 and thought it was friday again "
0,"my knee is killing, ow ow ow  im going to go revise!"
0,user  i know! 
1,user you're still up  welcome to the night owl club
1,all home and tucked in. thanks user for everything 2day! my bedtime snack? corn!  it was tasty.  nite nite! z
0,ugh soo alycia keys is dating swizz beats wow i was wishin and hopen and praying her lowkey man was common or method man! 
0,"ahh to sleep, perchance to dream?! good night cruel world. good night cruel p. and yet still i love you?! sigh "
1,just painted user's nails and mine 
0,user sure wish i was goning to see mother bey 
1,http - i love cloudy days 
1,user i had no idea what it was either! haha. i saw all those on topicless though 
1,user wow. there are some smart people out there. i didn't understand half of what they said! 
1,user i shared the file with you on dropbox if you wanna check it out check your school email 
1,user i had one for glasgow but decided i couldn't pay the train fare to be rejected lol. was going to sing  
0,staying up late doesn't help with my hunger. 
1,user sara won! awesome right??? i'm so glad!  she's beautiful!!! 
1,"user that's great, thanks! looking to prob help kids kardiac kids via user first. you got any ideas? "
0,dang! my voice wont came out! and my snots is covering all my tissues... dangit! i hate flu! 
0,wow http sent us some awesome zanzibar options for our 7day trip in sept. very impressed! now to choose just 1 
1,dannys joke - how did the pig get on the roof? the swine flu! 
0,i wish i could be in the chat..  http
1,user lol!! so fast you watch already hehehe !!  turning red
0,"user haha yeah i got hacked again    but look at this picture!! 3,00o views?!?! haha what's going on? http"
0,"so today i'm craving eggs on toast, amp; there is actualy bread in the house. i open the fridge... no eggs. fml "
1,happy birthday to my wonderful mother and to user 
1,i guess i needed the sleep. 
0,user iam focusing on the audition.. it's all the stuff i have to do before that are killing me 
1,"as the race starts, lots of talk about massa being in p4 powered by the kers. let's hope it comes of good help to both the ferraris  f1"
1,ok. im done!  -- anyone know wat time the game start?..
0,user they've been building a house next to us for over a year. can i even describe how annoying that is at 6am for certain times? 
0,"user aw, i am sorry to here that your trip wasn't fun "
1,user hehehe. that was from me. so..... thatta girl.  although i think mensa would agree with me.
1,user us 
1,"user thank ya much, our girl taran is still down there working it at the after party, someone is going to win a sweet gift box! "
1,going to bed. goodnight!  x
0,"user you want one of my cakes, hey???? wops i ate them already "
0,"user yeah i know, i do that all the time but it's not working for this one.. like it will work for a sec and then be itchy again. "
1,ah! peace.. babies daddy just came to get son's..feelin lovely right now...  stl thinkin abt youngin.must channel thoughts elsewhere! lol
0,user i'm not really fond of bowling.  but i can show up 
0,at work today. yay more money. 9 to 6 though 
1,user hey lady you been mia today must add you to follow friday asap!! feel better amp; don't drink too much! 
1,user can't wait to hear it!!  will it be easy to get even though i live in the states?
1,user have fun  i have skool in lyk 3-4 hrs  finals wah
0,user that is so cool ! jealous 
1,user i'm glad it got there! and that you like it! 
1,user yay.. that shall be inked into my planner  text me right now though. my phone lost all my numbers.. so i can save it
1,"just watched last night's bones. no spoilers, but i would describe that one as the quot;holodeckquot; episode. "
1,user i agree with user ......you got this! atl her you come woho 
0,tony needs to get his own twitter 
0,g'night. can't come up with anything. time to close microsoft word. 
0,feeling very sleepy after the gym - need to snap out of it and drive to mansfield  not even hjad any dinner yet 
0,"user also, no, being like dr dre is not a good thing.  i was also shooting that one down."
0,"user drake, you're so cute for answering my friend user! btw, i don't like sushi  but i like fish, when i'm in the beach"
1,"user i design firefighting systems for government, industrial and commercial buildings  making buildings safe from fire hazards."
1,user   hm..lovely walking companion.  
0,user oh im sorry about that!   and no ways!?!?!?! seriously!! ahhb thats aweosme!!! d
1,"packing, after i said i would 3 hours ago.  help me remember what to pack."
1,at least you saw them live caroline 
1,"should have an user icon premier to show you all as well, by the end of today! just clearing it with the developer. "
1,user you lie like a rug shut up 
0,user dont think rob was there 
1,"user.co.nr aw, chaz looks so pretty on this pic  http"
1,user you can join me twola   user user
1,user lol gotta show love 
1,i hate decisions 
0,"user no i'm not.i just font know why  work, just fine. tea time, lets!"
0,"user yeah i know little bit, not much.. this work keeps me busy all the time "
0,tired  revision amp; coursework tomorrow :
0,user  can you not point out how small minded an opponion that is to them?
0,need to re-apply chapstick!! lips getting dry 
0,user argh!  forgot to drop that gem tonight.  thanks for telling me after 6pm!  
1,user the end of august!!! i'm snacking up with you 
1,user yeah  it sounds as if everyone is lol xx
0,"is so lazy, i'm not getting anything done  and s. darko was a stupid movie. i liked donnie darko waywayway better!"
1,user ily xoxo thanks soo much for saying happy birthday  go on msn!
0,user im boredd 2!! aww why cant she??  at least im talking to someone!! this is a boring day lol
1,"user oh and i messed with it amp; the picture quality is better, i'm going to upload 'the frailthe wretched' from the soundcheck soon "
1,user hey zach  hope your evening is going well. what is bishops?
1,just got an electric guitar!  been playin' it for hours! i can't wait to get good at this thing! it's way different than acoustic :
1,"user seriously can't wait to see public enemies, plus johnny keeps looking better and better! "
0,going to miss margaret from the apprentice next year 
0,user woah crazy! my train was at 11:30 lol. how did you miss him?  was he getting swamped? aha.
1,"user yes, you may! "
1,user  hehe so sad how we've all been neglecting our myspace....
0,"4 tweets say i should submit the assignment, none against. i guess i should finish it off then submit "
1,user g'morning 
1,user i see he followed you too? the brunette and to blondes on the couch in fishnets? probably scripted all of us. 
1,"ff as long as you don't call me a racist makes so sense amp; don't get the married ladies i flirt win trouble, me ? you long time! user "
0,user what?! that's sad  i mean that you're sick! you have to get well to catch up.  me too i don't feel well i might not too. but i...
1,"user ahh how cute, and you took time out to tweet...lol "
0,"user aww, you've ruined my evening "
1,user just kidding but please do sniff him lol  xx
1,done tanning; on my way home now..! lol.  
1,"user what what, they done to make you so angy on a sunday, if you've already tweeted it tell me and il catch up "
1,"user aj rafael awesome musician, famous on youtube covered your song, the climb. please watch it  it's good! http"
0,"user welcome back home, dad! so sorry about your ac...too hot amp; expensive! "
0,"user same here, same here. : i have to write a 10pg paper tomorrow. very stressed about it.  but how are you?"
1,user lmao. damn walked right into that one 
0,my site is all blank 
1,"user good morning, doll! have a nice day! and if its any consolation, im at work too "
1,user i could do with a margarita at any given time...you should definitely get one later tonight! and have one for me as well 
1,"user aw, well daydreams are fun too.  sometimes i think i could have so much more fun if i did not have to sleep."
1,user haha seems like someone love patience from the grates. thats ok..you can marry her...and i can marry bradie   
1,user ahhz stupid hackers!! i'm glad you got your account back 
0,user that's awesome! it's warm here which is good. although i'm spending my night revising chem  your cuz?
1,grand prix - lining up 
1,"user yeah , but first things first get that essay completed then feel really good and you can relax without feeling guilty "
1,user thanks for the retweet  x
1,user so lucky! to for the price of 1... guh. wish i was as smart as you.  i guess i'll just order s3 and for together. 
0,craving for popcorn.  we don't have any.
0,oh   my estomago!  sore sore sore  i think i love repertition!
0,user what about me??  lol
1,user good tv no longer exists!!! thats why there's youtube 
0,user haha i do i tried to record that but it didnt turn out to great 
1,user hahahaha!  check out the new bg i made... i posted it on my twitpic too!
0,user haha! yah! i hate her too!  xx
0,maths went so bad. 
0,user i noticed radioactive man!!! my twitter is slow on iphone today... 
0,user you put my thing wrong though.  xd
0,user i know! including slipknot! 
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
1,lucky  i got a iced coffee waiting for me 
0,"user user ok guys, but i'm on the train home at the min and my laptop is broke  might be able to tweet some pics using my phone!"
0,sleeping. i'm missing my new bf  but i'll watch it tmrw. it's been a rough day and i'm so tired.
1,user big hug to the queen of sass!   ff
1,on the way home.. jus smoked some niggas blunt  a stoplight lmao they wanted a pic wus kuz they recognized us as models 
0,bored out of my brains 
1,user i wanted to be a dentist! 
0,"ok, user is so bad! i just wanted talk to him! i think that user hate me! this is so sad! i want cry! love him... life unfair!! "
0,"wants to be with mars, martha and carla "
1,"a new video from kasabian. and check the comments, there was a harsh banter between yanks amp; brits! very stupid!  http"
1,user ..able to catch up! and i keep missing merlin...wanted to see them all... oh well...  
1,"had a great time at the outdoor swimming pool, it was like being on holiday at butlins "
1,user i've been counting down 
1,user!!! i love your hair! and my mom said she's getting me your album for my birthday. which is tomorrow! 
1,user sounds interesting. 
1,user ah a late night with lots of drinkies? 
1,user alright. 
0,i'm the only 1 who haven't learnt the lessons of life properly 
1,"athena its official, you are my favorite sister. "
0,user user i feel abandoned and left out by you two!! 
1,user done... and done. 
0,user i am lost. please help me find a good home. 
0,"is bored and his earlier motivation when tired, has gone! "
0,i just leant over an iron and burnt all up my arm... owch 
1,"user oh ok, like the idea of the quot;wtf?!quot; kind of ichat bubbles pillows  the ones i like the least are the rss ones... you?"
1,user lol you officially know way too much about basic instinct 2! 
0,so distract i can't study 
0,user i looked at my network settings and i don't see anythig there... 
0,user yeah i need it! got one on thursday and friday though. 
0,let's hope it doesn't come true! seeing as jow i'm known to have dreams come true!!  scary! 
0,user ?? wtf! so your a bad-boy now?? smh 
1,user yeah brian mattews does sound better hah 
1,user no problem! thanks. 
0,my phone keeps going out of reception 
0,"user i wish..... hopefully we'll move after my brother moves....but thats wangaratta, which is ages out of melbs  i cant win!!"
1,user  thanks for the linky! interesting folks on there! 
0,"user kay xd yeah, everyone always talks about the part where the dog dies  i need to find a movie that you haven't seen now xd"
0,user too late i'm afraid.. wide awake.. 
1,user awful and sweaty are two of my favorite things. leme see your face 
1,"ah, tennant's back on the game! going to campus tonight! me, tennant, gary amp; paul! what a laugh this will be  x"
0,i've had no dm's all day 
0,user take what back!! 
1,user hee hee - sounds like the perfect way to spend some time 
1,"user chris moyles, grown up? haha, aww bless "
0,4 hour nap! and i'm still tired  is it possible to be addicted to sleep? english project to do and no one in my group will answer their
1,"user user oh, we'll have to agree to disagree on those roles; i thought they were perfect representations of quot;networkquot;. "
1,user http - aww - she has very cute smile 
1,yes finally can pre-order halo 3: odst on amazon 
0,user 1 sarcasm to it is usually my job! 
1,user why not? what would you do next? 
1,user good doggy 
1,user go for it! 
0,user its like really annoying  is tom still winning ? xx
1,user our back garden is gr8..sun all day till bout 9.30!!! i love sitting out and chillin with the music on when kids in bed..bliss! 
1,watching friends  kinda bored..but i'm glad it rained. 
0,-----gt;user stil hasn't took me shopping!! 
1,"user it's been since april 19th, and i go back on 27-june, so yup "
0,user aw. why? 
1,september- user. i love his version. super 
1,user user well i'm too tired to scare anyone tonite so i will try again another day lol nite all 
1,bored! i wish people would answer me back 
1,user thanks!  
1,insomnia is still winning. user see you tomorrow home slice! 
1,going off to sleep have to be at an event tomorrow. its already late than my usual time  gn peeps
1,user definitely reading minds. for many reasons. 
1,"user ooh is that the big ball you roll down the hill in??, i always fancied that "
1,user thanks  have a good night! it was nice talking with you 
1,paranoid is no.8 for itunes vids 
1,user with you there for today show 
0,user but i bet superpup would bite it 
1,user  thanks! it was much needed!
1,twichassness 09- red speedos..the end! 
1,user ahh that would rock 
0,user yeah.. same here. my internet is down too. 
0,i think my wireless mouse is going flat... it keeps on stuttering. 
1,"user thank you,yes she is so sweet  i just sent you a message on etsy.have a lovely supper! i am going to bed soon! hugs "
0,at work on a sunday  dammit imma miss the hell out of user
1,user thanks twilight... i know we love canon 
1,user lol your doing a robo too? 
1,yay new boy in my life 
1,user excellent tip  makes wonder what you liked best. bone's try at manipulating people or ms. strawberry lol
0,oh: i need a nap.  http
1,"user ahah yehh he started a rant to me about manchester united. i was like.. i like rangers.  hes amazing,  imma comment him later"
0,user it will almost certainly be too expensive 
0,"you're tied together with a smile, but your coming undone "
1,user thanks! that was a super fast reply. user rock! 
0,so disappointing 
1,made it onto flight just in time. thank you sexy dude at counter for liking my smile 
0,"user i hope they show it again or at least have it on demand with better quality, you will be miss lc "
0,gah!! holiday is ending 
1,g. morning you all 
1,user hero  i clicked the link to seaunicorn's blog post -- too much goodness in one post 
0,user oh no!  i can't eat in the morning! xx
1,great swim and chat with lady who admired my swimming costume 
0,user i believe 10 is the limit...  i want more too!
1,"user i'm not even annoyed. so, enjoy yourself. "
1,user umm no thanks would love to but after 8 loads on friday i have done my fair share  x
1,"user no lah. i'm walking for charity. but just gonna twitter cos er, saja.  relay4lifekl"
0,"user user  i wish people would stop doing stupid things like that! i leave mine on 365, i guess that proves the opposite "
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
1,packed!!! finally. ready to go  if i have forgotten something by now it's staying forgotten!
0,"user i am good, just kinda tired. trying to watch some dracula movies i bought a few weeks back, but i keep nodding off. "
0,user  cheer up buttercup! ill bake you a cake full of rainbows and smiles.
1,user who is the song about! have you wrote it all 
0,user lmao yea dats him ; he dnt even talk to me i hit him up amp; he ignores me  lol
0,"user well, if i don't have to buy anything and can make something with what we have, then i do! but i have cooked in a few days. "
1,"user lisa, i just cancelled kl. so just left subang n damas. wanna join? "
0,user oh no  hugs put it in a airing cupboard and take your sim out.. 2mz it might b fine thats wat i did with mine!xx
1,"user lmao! just about 3 years...bc of that,my mind is extremely perverted...so don't mind me "
1,"just finished english, hallelujah!  time to finish the weekend with a bam! "
1,"user i like the spoken word, thank you "
1,"user not much, just bebo, twitter nd listening to mcfly  you? x"
0,woke up to another day......but still feeling so sleepy.....my dad is making lots of noise doing some repair jobs around the house!!!! 
1,"user user tea, biscuits and hugs all round methinks "
1,omg in such a great mood 
1,user we have just been invited to a hot tub session with shirl and julz in summer hols 
0,"user me too, and then i went to my sisters and her cats made it worst, lol my throat is itchy and sore "
1,basil will be the highlight of my day. i've just had an old man lecture me on the greatness of the telegraph. what an idiot 
0,user ah sorry i went out again pamma. 
0,i really don't wanna go to english  bein recorded.
0,wow! my internet is acting screwing!  took me forever to send that last tweet
1,user i can't stop playin out ya joint  damn you lol
0,"that's 8 drawings done, 23 to go "
1,"user breakfast 1 here - fresh pineapple, melon, grapes amp; blueberries. breakfast to in half an hour or so will be granola amp; raisins "
1,user good morning russ! ive been chattin with your mate keith lyle kyle i call him he said he asked you about your book for xmas  x
0,"user not happened for me yet, ill give it an hour then phone o2 up and find out whats going on, not my night so far "
0,"user looks pretty, unfortunately, i'm not a fan of fruit, so i miss out "
1,"user my mom, sister and her friendss. yeah!  i went on this sort of appocalypse ride and it was cool  ha and the pirate ship"
1,user they're hidden somewhere. go seek them out! 
0,"user ahahah. yeahh, ive been good. you? im not doing much tonight as well   hates having boring nights."
1,user hey guys !  i saw you at the mcfly gig in november in glasgow !  you's rocked !  xoxo
0,user yes it did!! like old faithful! almost as high too! lovely way to start ones day! 
1,user  too funny. 
0,aw awsome party lst nite hink drank too much x gt wrk in 20mins dini wanna go  feel ill lol
1,user good luck girlie!i had 1 week to findbuy a house  my last move. understand! a bit stressful! did you find any cool ones? 
0,"user aw honey  if you ever needwant to tell me let me know, i'll be here. love you moree!! l x"
1,user haha i think thats your first tweet....  cutee
1,user i love life too!  x
0,somebody knocked my tea over when rotating the turning dish   http
1,hahahahahaha.thanks jb for reminding me of the game ping pong 
1,user another comment on your blog... i am loving this exchange!!! 
1,user hope you are feeling better soon! 
0,going to shower... i feel sick and worried 
1,user oh? are you reviewing for college entrance exams? 
0,user oh well i suppose i can let you off seeing as i had it without you the other day 
0,die hard poo: with a vengence 
0,revising german oral questions 
0,"user haha re rhyme - actually, i do have a question..... how do i getorder a new btv remote, mine is getting tired "
0,"ah, i got my mum to put deep heat on my sore muscles, and now it's burning "
0,user didn't have time to meet up with you this time  next time k
0,i have a list of things  i really enjoy and they're all creepy. 
1,user thanks  the view from the top was stunning !!
0,user oh no.  that's a shitfight waiting to happen when you go back... 
1,user lol no worries! i can very well understand! you'll have to tell me all about the hotties over there! 
1,user wow xd that's amazing yumi-chan  i didn't know you were a manga artist 
0,user oh love that place too! i miss ft lauderdalemiami 
1,talk with my bf everyday is like the best thing in the world! for me it is 
0,"anyone got a r4 ds card, having problems getting mine to work "
1,user omg yay sbh summer tour! i will be seeing them at 3 shows  myspace.comschoolboyhumor mrs.cjbaranlt;3
0,user ahh darn it you still have  exams??  x
1,has just watched twilight for the second time today  gotta love that moviee
1,user my cheri amour amour.. lovely as a summer's day 
1,user aw thank you love! he's with at his dad's now. he fell asleep in my arms while we waited  such a sweet sweaty lovebug!  lt;3
1,"user nope. i have no camera, and i don't take pics of myself anyway. sorry  folks "
1,user no. just a cold i think 
1,user and i always hope they have enough for me. lol. 
0,i wish owen would quit complaining and get on with it! gt; 
0,user i would love to 
1,user hahaha it's a six month bill with for people. it's okay  who are you living there with now anyway??
0,user no  guess what?! i reviewed mother trucka!
1,user not a problem 
1,user i bet you doubled your score when you put it on the paper . cheater ; haha jk. get your butt on myspace amp; talk to me 
0,user haha i tried covering it with make up.. it doesn't work  lol so wearing a scarf is the way to go.
1,"user hi dougie!  on the 20th of june, will you look out for three girls holding this banner: http love you x"
1,user omg.. talaga? pe? reflection paper?? what's your pe ba?  i miss our pe days..  palagi wala tayong ginagawa.. 
1,"going out to breakfast, it's gonna be a hot day here in the 'ville  http"
0,user don't count on it 
0,user i guess that leaves me w out a tour guide for la then if you go to sin city. 
0,"ive kept thinking its friday today, i'm quite upset i have to go to work again tomorrow "
0,user imeem is just disturbing on blip! i think only people in the us can listen to the whole songs.  hugs again
1,another one.how to make friends?  didn't we learn that in kindergarten..is this what i get to read at 3am?  think i'll go back to bed lol 
1,user hello new friend 
1,user lol. well my guess is that that would be why we wash our faces in the morning. just a thought 
0,user the ign feed has just stopped for me 
0,user yup... 
0,http i want to be able to make pretty things like this 
1,"hey all my followers  please follow user, she's a very nice girl to talk with and she also loves mcfly ;p come on, guys!  xx"
1,"user of course girl,ddgsdsps gotta stick together!  our man doesn't like when we fight...unless it involves pillowsjellomud"
0,user me agree. but me try to tell one of them and they throw stinky blue ice and me get hit in head. 
0,user im pretty sure he is .. no updates lately 
0,user you had a bad day?? i had a tooth pulled and now i'm all bitchy because it hurts 
0,user can't  put on weight too 
1,user agh! i've got to learn the time difference! : have a great day! 
1,the tonight show with conan o'brien tonight  wo! lt;3
1,10 tweets! finally! 
0,"user love, it's pouring "
1,user you too girl! 
1,user ahh randomness.. ok i can live with that.. blergh away then 
1,listening to radio disney and eating cheerios. 
0,"user but he's for mos old..2 young to fall! co-sleeping is terrific, except when your partner fails to tell you he has left the bed "
1,dark tweetie theme is the best 
0,"just saw the vid of kstew falling. aww, poor bb. looked like a hard fall.  got right back up and did it again though. hope she's okay. lt;3"
0,i missed a call from my mother again!!!!!!!!  she is somewhere in lhasa travelling !!  
0,morning. gotta work today.  at least it's kinds wet and cold today in ' bonnie scotland'.
0,"user i'll have the gameboy colour! mine has been stolen.  not that i use it, but still.."
1,"user ha ha, yes, good point. "
